player_id,event_time,event_name,session_id,level,revenue,experiment_id,variant
player_7149,2024-01-01 00:04:00,install,3462483c-6f1a-4878-bdfd-1fb7479cc325,,0.0,tutorial_v2_test,control
player_16947,2024-01-01 00:04:00,install,7dc5676c-cbc4-4cd2-a128-c880f9d6e4af,,0.0,tutorial_v2_test,control
player_2828,2024-01-01 00:04:00,install,b8f42f08-dd27-432c-aa34-32a393e8a09f,,0.0,tutorial_v2_test,control
player_15821,2024-01-01 00:04:00,install,456ac56f-bb92-4ba1-a154-822fdf55cdd1,,0.0,tutorial_v2_test,treatment
player_10333,2024-01-01 00:04:00,install,61419d84-7127-4e2d-beb0-e6fa2b361b81,,0.0,tutorial_v2_test,treatment
player_17920,2024-01-01 00:04:00,install,dfd6cef8-db67-487d-b8aa-f28a5b5db5e8,,0.0,tutorial_v2_test,treatment
player_7576,2024-01-01 00:04:00,install,17a098cd-3b50-4d79-8387-4fabff0f0ee8,,0.0,tutorial_v2_test,control
player_8292,2024-01-01 00:04:00,install,c901b086-c51e-4f96-acf2-e0fe8e54a12e,,0.0,tutorial_v2_test,treatment
player_13320,2024-01-01 00:04:00,install,9dcb3d0c-9ba1-4cf9-8951-41d96a3a5bcc,,0.0,tutorial_v2_test,control
player_12081,2024-01-01 00:04:00,install,c5f63b33-1156-41d8-bf6d-564b83725989,,0.0,tutorial_v2_test,control
player_5706,2024-01-01 00:04:00,tutorial_complete,ca9d37e2-359a-42c0-bb1e-2dbbe459c075,,0.0,tutorial_v2_test,control
player_9305,2024-01-01 00:04:00,install,7059fab8-1171-4c54-8878-9b5d8145e1cd,,0.0,tutorial_v2_test,treatment
player_6763,2024-01-01 00:04:00,install,b6e5f949-4f81-4c38-8d29-702346a50e28,,0.0,tutorial_v2_test,control
player_14030,2024-01-01 00:04:00,install,88ef60fe-5f5c-497d-b1b1-b00b3eca2781,,0.0,tutorial_v2_test,treatment
player_10368,2024-01-01 00:04:00,install,d0a38347-db32-4cb2-939b-bec86a9a4196,,0.0,tutorial_v2_test,control
player_13028,2024-01-01 00:05:00,install,e46bd0c1-c31f-4a1f-8a21-26f57922ccf2,,0.0,tutorial_v2_test,treatment
player_6279,2024-01-01 00:05:00,install,f548ae90-9639-4c99-982d-19962abc2ec4,,0.0,tutorial_v2_test,treatment
player_14295,2024-01-01 00:05:00,install,aa05902c-cf50-4c15-a13d-e32d1a24e83f,,0.0,tutorial_v2_test,treatment
player_12621,2024-01-01 00:05:00,install,37810adc-1e99-4c32-9f6a-4f3d6d23aab7,,0.0,tutorial_v2_test,control
player_8317,2024-01-01 00:05:00,install,8b9b2dd0-975a-4855-9132-1e0498074f3d,,0.0,tutorial_v2_test,treatment
player_3479,2024-01-01 00:05:00,install,382a4fcf-d310-430c-9f6f-b3382ba40906,,0.0,tutorial_v2_test,treatment
player_2961,2024-01-01 00:05:00,install,304dc4b9-2691-47b8-9c40-5637c6ee2e01,,0.0,tutorial_v2_test,control
player_1972,2024-01-01 00:05:00,install,dc4743a0-ada3-4d70-acdf-270cce18c159,,0.0,tutorial_v2_test,control
player_3618,2024-01-01 00:05:00,install,0ac12b17-6269-4399-9fe5-99a7abe4447d,,0.0,tutorial_v2_test,treatment
player_19079,2024-01-01 00:05:00,install,6d47a62c-717f-4ab0-9263-40f529cf5e55,,0.0,tutorial_v2_test,control
player_9280,2024-01-01 00:05:00,install,8ac8ed0d-7203-45b6-a519-36748bbed336,,0.0,tutorial_v2_test,control
player_6648,2024-01-01 00:05:00,install,baff6774-5b23-4d30-ac43-612e49c28646,,0.0,tutorial_v2_test,control
player_9532,2024-01-01 00:05:00,install,cb3fd5aa-bec5-46eb-acc1-56f72e87fb10,,0.0,tutorial_v2_test,treatment
player_1798,2024-01-01 00:05:00,install,35bf3c42-50ef-4ebc-8660-5b8c0ae5c8f9,,0.0,tutorial_v2_test,control
player_18044,2024-01-01 00:05:00,install,fde914bc-195f-4b4d-a45e-74e2f30d21fa,,0.0,tutorial_v2_test,treatment
player_7220,2024-01-01 00:05:00,install,ac83d89d-00c2-4bd7-9441-99c77de3ad25,,0.0,tutorial_v2_test,control
player_12307,2024-01-01 00:05:00,install,9e5a6e7e-1fe6-4b38-897e-f4c1333f0b93,,0.0,tutorial_v2_test,treatment
player_15500,2024-01-01 00:05:00,install,80577fcf-119e-4d96-a7c1-801654e2074b,,0.0,tutorial_v2_test,control
player_2534,2024-01-01 00:05:00,install,d2233f91-1b99-4650-9e18-3150be8eb889,,0.0,tutorial_v2_test,control
player_9893,2024-01-01 00:05:00,install,da428cc0-77f1-45e1-b6d1-20c149ee7d8f,,0.0,tutorial_v2_test,treatment
player_13308,2024-01-01 00:06:00,install,58d4dc70-1cde-473a-a756-a1229573351a,,0.0,tutorial_v2_test,treatment
player_12053,2024-01-01 00:06:00,tutorial_complete,a930f64d-436f-4783-bfa3-cbd7fa84d9b1,,0.0,tutorial_v2_test,control
player_2326,2024-01-01 00:06:00,install,1aa18b15-6e3c-4fb2-a498-a596f17931ac,,0.0,tutorial_v2_test,treatment
player_2054,2024-01-01 00:06:00,install,9d3856ff-33ed-45c5-8949-dc48691498cf,,0.0,tutorial_v2_test,control
player_11763,2024-01-01 00:06:00,install,ffec5646-1c38-4876-8f4e-1ab0c88eace2,,0.0,tutorial_v2_test,control
player_2126,2024-01-01 00:06:00,install,2b532a75-bfe0-4e3f-b317-66a9bfccae78,,0.0,tutorial_v2_test,control
player_15918,2024-01-01 00:06:00,install,319031fe-a72f-4641-a959-14a1a671d64d,,0.0,tutorial_v2_test,control
player_3838,2024-01-01 00:06:00,install,03fd353d-eedc-4d8e-8bf4-5266ab71965c,,0.0,tutorial_v2_test,control
player_12442,2024-01-01 00:06:00,install,9fc607da-b5f7-44f3-a9c1-92c0dedb8979,,0.0,tutorial_v2_test,control
player_10870,2024-01-01 00:06:00,install,ad3fb547-6c2b-4b40-a658-e4bb0dc38160,,0.0,tutorial_v2_test,control
player_9522,2024-01-01 00:06:00,install,ea34e49c-39f1-4acc-a60a-9c09cceb1fb3,,0.0,tutorial_v2_test,control
player_15402,2024-01-01 00:06:00,install,2b263592-dffb-458f-a7d9-2bb2a5ad7690,,0.0,tutorial_v2_test,treatment
player_10892,2024-01-01 00:06:00,install,509a0359-f13d-4e0e-9885-d2503dfc0a44,,0.0,tutorial_v2_test,treatment
player_13441,2024-01-01 00:07:00,install,a8d69295-62bb-4424-af0c-9437eff4d843,,0.0,tutorial_v2_test,control
player_18032,2024-01-01 00:07:00,install,18d0c2e7-69d1-4aa2-a8b5-2362a8fe37f9,,0.0,tutorial_v2_test,control
player_977,2024-01-01 00:07:00,install,2a4f636a-341c-4eb4-b6e1-814cd2311d44,,0.0,tutorial_v2_test,treatment
player_7144,2024-01-01 00:07:00,install,613fea6f-de4f-416d-85b0-4b3904ee3786,,0.0,tutorial_v2_test,control
player_16374,2024-01-01 00:07:00,install,a2e7fc49-9ea2-40fb-813a-8a7c43020235,,0.0,tutorial_v2_test,control
player_6237,2024-01-01 00:07:00,install,a699c974-edcf-4b60-994d-bbf9c35530bd,,0.0,tutorial_v2_test,treatment
player_16275,2024-01-01 00:07:00,tutorial_complete,77eb660f-ed14-4c09-a4b2-fdebbea19f93,,0.0,tutorial_v2_test,control
player_14419,2024-01-01 00:07:00,install,29018bda-f016-485c-9581-a31958f57aab,,0.0,tutorial_v2_test,control
player_15487,2024-01-01 00:07:00,install,02759cc1-decb-49c7-a5c2-d2c29dae16f4,,0.0,tutorial_v2_test,treatment
player_794,2024-01-01 00:07:00,install,e15a19fb-0718-490a-a957-26a3bbcc9f63,,0.0,tutorial_v2_test,control
player_18773,2024-01-01 00:07:00,install,d8a35f6a-d8a0-407a-a8a5-9541e9ad45bd,,0.0,tutorial_v2_test,control
player_2268,2024-01-01 00:07:00,install,ca26ae71-a3f7-42eb-a7bd-62f6fe60378f,,0.0,tutorial_v2_test,treatment
player_14464,2024-01-01 00:07:00,install,77057166-659f-4f58-9d15-1052fb845454,,0.0,tutorial_v2_test,control
player_15114,2024-01-01 00:07:00,install,e9e8e39a-2215-4677-8526-6773735122d7,,0.0,tutorial_v2_test,control
player_17165,2024-01-01 00:07:00,install,2843b9fe-d686-475c-b2e9-a5547481ff85,,0.0,tutorial_v2_test,control
player_16164,2024-01-01 00:07:00,install,e384a0b7-f2fd-4424-b06b-ab88285c4ee5,,0.0,tutorial_v2_test,control
player_8321,2024-01-01 00:07:00,install,3368d476-91b6-4395-a9ec-d3aeba4b462f,,0.0,tutorial_v2_test,treatment
player_6752,2024-01-01 00:07:00,install,4069d67f-6e5b-4994-b163-bad4eb452a2e,,0.0,tutorial_v2_test,treatment
player_14891,2024-01-01 00:08:00,install,109cb4e4-fc8c-4eb0-8f24-de709313eb4f,,0.0,tutorial_v2_test,control
player_15904,2024-01-01 00:08:00,install,6816ee44-7ea1-4cad-b096-34e515b5b06a,,0.0,tutorial_v2_test,control
player_2657,2024-01-01 00:08:00,install,a238d269-7b4c-4b86-8e3e-b86991e021eb,,0.0,tutorial_v2_test,treatment
player_12525,2024-01-01 00:08:00,install,e94f9286-395e-4ab6-98be-4a049720c079,,0.0,tutorial_v2_test,control
player_8230,2024-01-01 00:08:00,install,14df40f5-c781-46da-89c0-234062e07c36,,0.0,tutorial_v2_test,control
player_11549,2024-01-01 00:08:00,install,b6c8fc12-c750-4445-9c34-86013789bb72,,0.0,tutorial_v2_test,control
player_6467,2024-01-01 00:08:00,install,d817aaf5-2167-4f09-961e-bc9023bd1cb6,,0.0,tutorial_v2_test,control
player_6575,2024-01-01 00:08:00,install,24b24c5b-4c9b-404f-9331-ed4da0d1538d,,0.0,tutorial_v2_test,control
player_17866,2024-01-01 00:09:00,install,54c85127-a434-4658-8c9f-d7b7cc78e121,,0.0,tutorial_v2_test,treatment
player_6541,2024-01-01 00:09:00,install,fbfdecd2-bb1a-47fb-b910-d19ac99c332f,,0.0,tutorial_v2_test,control
player_14290,2024-01-01 00:09:00,install,72e740a7-58a3-4255-a523-4940e54e048b,,0.0,tutorial_v2_test,control
player_1805,2024-01-01 00:09:00,install,ee743b5f-87b7-4b34-854c-5cc947216c0b,,0.0,tutorial_v2_test,treatment
player_2478,2024-01-01 00:09:00,install,8e7e9a78-9633-4ecc-a7f6-694f55c163b4,,0.0,tutorial_v2_test,control
player_9325,2024-01-01 00:09:00,install,10fbe1ac-f58d-4250-aec0-7282a46ddc2a,,0.0,tutorial_v2_test,control
player_13488,2024-01-01 00:09:00,install,55b8086a-7f55-4995-975f-dc1de8ef2224,,0.0,tutorial_v2_test,treatment
player_18145,2024-01-01 00:09:00,install,817887fe-bcef-47c5-8de8-80db5fb52b21,,0.0,tutorial_v2_test,control
player_12041,2024-01-01 00:09:00,install,d0df5dc2-4faa-46d7-97aa-569a0217984b,,0.0,tutorial_v2_test,treatment
player_2532,2024-01-01 00:09:00,install,a634f4e3-99ab-4723-87b3-097512c7a767,,0.0,tutorial_v2_test,treatment
player_19102,2024-01-01 00:09:00,install,bd17eff2-8532-4e90-9757-4cb4eecaef75,,0.0,tutorial_v2_test,control
player_5058,2024-01-01 00:09:00,install,33a01f40-9ea2-4059-9b2b-862d013bd85a,,0.0,tutorial_v2_test,treatment
player_13605,2024-01-01 00:09:00,install,3c6be86a-233a-406b-b8db-8cdcdd3ec005,,0.0,tutorial_v2_test,treatment
player_19667,2024-01-01 00:09:00,install,52385620-8cf0-4d1e-b8fe-a604ffc36cd2,,0.0,tutorial_v2_test,treatment
player_13175,2024-01-01 00:09:00,install,c5df32ab-f771-4cb0-a59c-5c147fda20a7,,0.0,tutorial_v2_test,treatment
player_19955,2024-01-01 00:09:00,install,8308828f-fbef-4d6a-9bcc-c82547afae0a,,0.0,tutorial_v2_test,control
player_18457,2024-01-01 00:09:00,install,4b8597c1-6728-4c79-89f7-d1d0c73b7d11,,0.0,tutorial_v2_test,treatment
player_14697,2024-01-01 00:09:00,install,6b2e5c98-9a08-4895-bd88-44377ef02efb,,0.0,tutorial_v2_test,treatment
player_14163,2024-01-01 00:09:00,install,08767a5a-5ff2-4717-a3a3-806afe347601,,0.0,tutorial_v2_test,treatment
player_14774,2024-01-01 00:10:00,install,ea624a33-cc34-4c51-9baf-995039bf366e,,0.0,tutorial_v2_test,treatment
player_11841,2024-01-01 00:10:00,install,5152a031-6a8a-4fdf-859a-1a16821761d3,,0.0,tutorial_v2_test,control
player_8572,2024-01-01 00:10:00,install,d9a85e66-f015-4cf8-ac8d-7b9d6978f0ef,,0.0,tutorial_v2_test,control
player_18776,2024-01-01 00:10:00,install,09c2650d-ba6b-4aa9-8a39-1b4d78c9f117,,0.0,tutorial_v2_test,treatment
player_2818,2024-01-01 00:10:00,install,2f6feccd-61b1-45da-956f-efb216846051,,0.0,tutorial_v2_test,treatment
player_12320,2024-01-01 00:10:00,install,6f4d35ea-97b8-44ad-8fe1-9c34509dc28b,,0.0,tutorial_v2_test,treatment
player_358,2024-01-01 00:10:00,install,cfc11084-0d1f-459f-9a64-ad2bce23276b,,0.0,tutorial_v2_test,control
player_19960,2024-01-01 00:10:00,install,c7bb53df-a9c1-4a3e-b3cf-0f1a7cfc152b,,0.0,tutorial_v2_test,treatment
player_11623,2024-01-01 00:10:00,install,6221bde6-2168-4e5f-8a05-916e46c1237e,,0.0,tutorial_v2_test,treatment
player_14186,2024-01-01 00:10:00,install,c391b244-70b9-41bc-ba35-759f35337e9c,,0.0,tutorial_v2_test,control
player_9560,2024-01-01 00:10:00,install,32997b9a-3e58-47bb-8008-ab106306c657,,0.0,tutorial_v2_test,control
player_14276,2024-01-01 00:10:00,install,ec976b21-5ca3-4c4d-959c-3905be12ec91,,0.0,tutorial_v2_test,treatment
player_17184,2024-01-01 00:10:00,install,f5e5e278-b480-4a02-a03e-c52b76acda36,,0.0,tutorial_v2_test,treatment
player_10884,2024-01-01 00:10:00,install,ffcd469d-1b9a-462f-9c76-a2e1c91041b3,,0.0,tutorial_v2_test,treatment
player_8206,2024-01-01 00:10:00,install,af56dc13-a31a-4603-a159-2758aa40512e,,0.0,tutorial_v2_test,treatment
player_2157,2024-01-01 00:10:00,install,f58abf08-ea5f-47c1-9852-7a87cf8aecb6,,0.0,tutorial_v2_test,treatment
player_9906,2024-01-01 00:11:00,install,b6b19e8e-322e-4162-a1e4-2bd5a245b87e,,0.0,tutorial_v2_test,control
player_11963,2024-01-01 00:11:00,install,c6920e6b-8966-48ae-9f8c-3e5fa02bd531,,0.0,tutorial_v2_test,treatment
player_697,2024-01-01 00:11:00,install,247cda84-ecae-4fa4-b37a-6950e907ad05,,0.0,tutorial_v2_test,treatment
player_7597,2024-01-01 00:11:00,install,5e55bf50-d47d-4778-9ac0-cda964fdaf40,,0.0,tutorial_v2_test,treatment
player_16699,2024-01-01 00:11:00,install,f88bb231-b579-415c-8160-d7b1108ef589,,0.0,tutorial_v2_test,treatment
player_5589,2024-01-01 00:11:00,install,6bec9aa9-2e61-4247-af72-5dd9c23cf993,,0.0,tutorial_v2_test,control
player_6245,2024-01-01 00:11:00,install,7cafa18d-a444-4448-9d22-ef93c9ca87eb,,0.0,tutorial_v2_test,treatment
player_8635,2024-01-01 00:11:00,install,95cf86fe-8fea-49dd-8972-8972473419fd,,0.0,tutorial_v2_test,control
player_5626,2024-01-01 00:11:00,install,005dc58f-789e-49d0-864a-33b52aa95a57,,0.0,tutorial_v2_test,treatment
player_6198,2024-01-01 00:11:00,install,7712e2ec-bebd-41d8-9a0c-993bfc0eb6b1,,0.0,tutorial_v2_test,control
player_12429,2024-01-01 00:11:00,install,e023bb8b-52fc-4c10-8b37-5a93fcbb6f7e,,0.0,tutorial_v2_test,control
player_5791,2024-01-01 00:11:00,install,dbf9d106-ad47-492a-802f-404aae48dd9f,,0.0,tutorial_v2_test,control
player_2254,2024-01-01 00:11:00,install,60108386-0625-49d9-af56-f91579a1f2c9,,0.0,tutorial_v2_test,treatment
player_1011,2024-01-01 00:11:00,install,da5a646e-d4a6-4fdc-9237-913d3fbe341c,,0.0,tutorial_v2_test,control
player_11492,2024-01-01 00:11:00,install,c8d6e53a-cdac-42a6-bdf6-7d0a3bd45b7a,,0.0,tutorial_v2_test,control
player_8855,2024-01-01 00:12:00,install,e969d54c-bcaa-473c-9b8c-43e4fef6f0be,,0.0,tutorial_v2_test,treatment
player_10179,2024-01-01 00:12:00,install,8fff56bb-0dbc-4f21-88a1-ef00d5a29fe7,,0.0,tutorial_v2_test,control
player_983,2024-01-01 00:12:00,install,642f0b07-4278-4b91-9708-62a9643f1b2a,,0.0,tutorial_v2_test,treatment
player_5541,2024-01-01 00:12:00,install,976e76d3-192b-43dd-9b21-3d0f93cd6d80,,0.0,tutorial_v2_test,control
player_1541,2024-01-01 00:12:00,install,576d86d6-4417-4473-a7bc-e0d80e3254ba,,0.0,tutorial_v2_test,control
player_4381,2024-01-01 00:12:00,install,e334af86-93ff-4a58-8cb8-9a65d9ccf58e,,0.0,tutorial_v2_test,control
player_7040,2024-01-01 00:12:00,install,a9a07b87-62dd-4c4e-9899-fecc7832839f,,0.0,tutorial_v2_test,control
player_892,2024-01-01 00:12:00,install,48676299-3c58-494e-94b2-e5da04a9877c,,0.0,tutorial_v2_test,treatment
player_15577,2024-01-01 00:12:00,install,2268ad38-55e2-410c-a036-c7eb9cc612d5,,0.0,tutorial_v2_test,control
player_17436,2024-01-01 00:12:00,install,a28e51cd-47e3-4c15-89b3-50c0e6967f74,,0.0,tutorial_v2_test,treatment
player_17181,2024-01-01 00:12:00,install,da676df9-37d3-4fa1-8e9d-1515601703ea,,0.0,tutorial_v2_test,control
player_17877,2024-01-01 00:12:00,install,59ea5145-15b1-4197-a509-376b101e3e82,,0.0,tutorial_v2_test,control
player_9148,2024-01-01 00:12:00,install,e24c33e4-082b-4baf-8866-0586aaf45dd8,,0.0,tutorial_v2_test,treatment
player_16833,2024-01-01 00:12:00,install,7132a399-ffcf-4d44-912a-a59a0b019bb0,,0.0,tutorial_v2_test,treatment
player_9783,2024-01-01 00:12:00,install,38ca60bf-319e-45d7-9378-562feece1077,,0.0,tutorial_v2_test,treatment
player_14364,2024-01-01 00:12:00,install,3470dd41-6283-4114-809f-fb342385a3c2,,0.0,tutorial_v2_test,control
player_5551,2024-01-01 00:13:00,install,fae20453-77e3-4271-bbdd-37708b454840,,0.0,tutorial_v2_test,control
player_2516,2024-01-01 00:13:00,install,02e56c81-cfd2-43b6-acf9-fce1d1eee3eb,,0.0,tutorial_v2_test,treatment
player_15255,2024-01-01 00:13:00,install,7e0f0328-bef3-44ac-a8a3-388d50e87cae,,0.0,tutorial_v2_test,treatment
player_4250,2024-01-01 00:13:00,install,df749010-68a2-44ba-a318-f66117d14a79,,0.0,tutorial_v2_test,control
player_2694,2024-01-01 00:13:00,install,a2694a57-58f0-4f97-bd73-397390356450,,0.0,tutorial_v2_test,treatment
player_3695,2024-01-01 00:13:00,install,d0a30a2f-ce09-4b96-b3bc-56e985cdd536,,0.0,tutorial_v2_test,control
player_13005,2024-01-01 00:13:00,install,ea10f7e5-2bef-4f84-9cfd-cc1a6cd84be2,,0.0,tutorial_v2_test,treatment
player_12336,2024-01-01 00:13:00,install,d696502c-2b7b-4532-a846-69e4ff712106,,0.0,tutorial_v2_test,control
player_3790,2024-01-01 00:13:00,install,b7d8000b-3f53-4922-8149-831ce9561ea8,,0.0,tutorial_v2_test,control
player_14413,2024-01-01 00:13:00,install,35a9f2a7-098c-4e73-80b3-20d9c031feb7,,0.0,tutorial_v2_test,treatment
player_13079,2024-01-01 00:13:00,install,6ab5fa12-f9b7-4817-aab0-80f2967f87ac,,0.0,tutorial_v2_test,treatment
player_7205,2024-01-01 00:13:00,install,6d34fd59-11cd-411f-bf98-cee9a604990f,,0.0,tutorial_v2_test,treatment
player_5290,2024-01-01 00:13:00,install,cafc4935-14bf-4721-985c-adccce929488,,0.0,tutorial_v2_test,control
player_13095,2024-01-01 00:13:00,install,52f4c255-cf10-457c-9cb6-73bd649b6a59,,0.0,tutorial_v2_test,control
player_10885,2024-01-01 00:14:00,install,f21251dc-8fdd-432b-976f-cb1212c062bd,,0.0,tutorial_v2_test,treatment
player_13424,2024-01-01 00:14:00,install,2fecaa29-a679-471e-8d50-e80e9c18f5b8,,0.0,tutorial_v2_test,control
player_2715,2024-01-01 00:14:00,install,e2717dd4-a57f-4f4f-a11b-6663769ea162,,0.0,tutorial_v2_test,control
player_4199,2024-01-01 00:14:00,install,e81e1516-d719-4e79-b1d3-aee74de96c9d,,0.0,tutorial_v2_test,control
player_12281,2024-01-01 00:14:00,install,30493c64-79f8-4c65-b847-81d457c08918,,0.0,tutorial_v2_test,treatment
player_359,2024-01-01 00:14:00,install,e5118e61-68dc-4c42-8f98-de526af871a6,,0.0,tutorial_v2_test,control
player_18984,2024-01-01 00:14:00,install,f008aeb3-8b33-43d0-baae-bf872b63084c,,0.0,tutorial_v2_test,treatment
player_10981,2024-01-01 00:14:00,install,2431c753-95a2-472b-acef-a48717632e35,,0.0,tutorial_v2_test,control
player_17596,2024-01-01 00:14:00,install,92c8b6e8-3777-4e01-89ad-dbcf42acbf5d,,0.0,tutorial_v2_test,control
player_12135,2024-01-01 00:14:00,install,fd187874-bb32-4d2a-bc5d-cd596ff9bd50,,0.0,tutorial_v2_test,treatment
player_4235,2024-01-01 00:14:00,install,36c277ea-39e2-4743-b8ab-089a97609b75,,0.0,tutorial_v2_test,control
player_1113,2024-01-01 00:15:00,install,c003081f-2c00-4ea6-93b3-7a06ae577e8c,,0.0,tutorial_v2_test,treatment
